generator  size  dt  physics_upsampling  t0  t_inj  inj_point  beta  level  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1200000.0  tm_13  34.53927333355619  -1.1239978768280882e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1220000.0  tm_23  94.44302308053737  -1.0656562908592096e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1240000.0  tm_23  43.07784448695934  -1.0767364213598965e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1260000.0  tm_31  12.706597721520971  8.561904294858358e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1280000.0  tm_32  102.74536689140984  -1.1631980929364845e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1300000.0  tm_12  154.97207375953943  8.711324836905615e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1320000.0  tm_23  32.399848238204626  8.631791898005828e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1340000.0  tm_31  78.6585028016217  1.0165312527139488e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1360000.0  tm_13  24.70274958352054  9.741107369239865e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1380000.0  tm_23  24.234041734424025  9.04843911020201e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1400000.0  tm_12  1.628838983919843  -1.0315498755882455e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1420000.0  tm_23  97.31892091186157  1.1382652334221356e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1440000.0  tm_23  46.90807336973524  1.1547130631788055e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1460000.0  tm_32  22.801657882479144  1.1476642255929955e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1480000.0  tm_32  4.289520294122829  -1.0180105882406509e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1500000.0  tm_13  55.77287756478155  -9.686166549089375e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1520000.0  tm_21  36.917180198197656  9.904752245371047e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1540000.0  tm_13  85.54224427040441  -9.734716504908882e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1560000.0  tm_31  7.980169662106283  8.770424175747014e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1580000.0  tm_31  47.05073568449666  1.2487817160559048e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1600000.0  tm_32  14.053431583259632  -1.2151986122250132e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1620000.0  tm_12  119.85650989718837  -9.507389379372222e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1640000.0  tm_32  7.107614991718917  -1.0225370420112998e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1660000.0  tm_13  44.27035656989792  -1.0689334723921449e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1680000.0  tm_13  2.853642839810978  -9.070610598852463e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1700000.0  tm_32  23.039521241930437  1.0713808071472764e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1720000.0  tm_32  38.103584588080665  -8.365601821013451e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1740000.0  tm_23  44.26249100000237  1.0094543131587501e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1760000.0  tm_31  29.42420018525263  1.0211084303214764e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1780000.0  tm_12  24.478319578709414  9.470112210275241e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1800000.0  tm_32  3.311958040986271  1.1410780465625268e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1820000.0  tm_31  59.858480861513684  -9.519482492136012e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1840000.0  tm_23  112.8664911372461  8.770856878708071e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1860000.0  tm_12  25.531412414887768  -7.968958271841801e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1880000.0  tm_12  49.53938894320589  1.0961020394917984e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1900000.0  tm_32  189.8497073307686  -9.798442954110069e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1920000.0  tm_23  95.56140489178458  7.80105866051599e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1940000.0  tm_21  116.74200442947169  1.02286491149591e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1960000.0  tm_32  0.9355678934933725  -1.2654553958828215e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  1980000.0  tm_32  3.527719429357956  1.0033480324702936e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2000000.0  tm_31  27.593167003935765  9.215950983039465e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2020000.0  tm_31  16.999774241448907  -1.063358651605414e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2040000.0  tm_23  0.22674103809218635  8.98340929792694e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2060000.0  tm_21  5.546153108867225  -1.0227418560700728e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2080000.0  tm_21  44.377035352059245  8.863876231111096e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2100000.0  tm_13  82.09371518847257  1.1522157548702637e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2120000.0  tm_23  3.7022138793041544  9.013533756035223e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2140000.0  tm_31  127.15824467836696  1.20461308055659e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2160000.0  tm_13  20.675240962707633  -9.197978610036546e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2180000.0  tm_32  0.6289373135874478  -9.91860310369557e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2200000.0  tm_12  30.29942543024708  9.88600564685919e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2220000.0  tm_31  81.80369922844677  9.836774141160406e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2240000.0  tm_31  35.24701250790799  -1.0099253538295688e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2260000.0  tm_32  156.88688907925282  1.0563929942043158e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2280000.0  tm_31  64.07101339770142  -8.926518894548628e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2300000.0  tm_13  86.70527141086195  9.34590969312491e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2320000.0  tm_13  38.177758234496494  1.2992591693768804e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2340000.0  tm_12  71.35399645007539  8.58806947685885e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2360000.0  tm_13  1.0477338739230166  9.395284521574241e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2380000.0  tm_21  49.00845029333545  -1.039107346524974e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2400000.0  tm_12  23.61175232834311  1.1509193098922881e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2420000.0  tm_12  5.82532375395884  9.501304488863537e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2440000.0  tm_31  12.44949957062941  -1.0480822088518344e-10  
